0.083333
0.071429
0.041667
0.02381
0.005848
0.0022272
0.0011136
0.00082645
0.00047103
0.0002791
0.00015588
9.2404e-05
6.5304e-05
5.2826e-05
4.9015e-05
4.8363e-05
4.3829e-05
4.3031e-05
4.1635e-05
4.137e-05
4.4203e-05
4.8128e-05
5.2935e-05
5.8432e-05
6.2739e-05
6.6814e-05
7.0711e-05
7.4223e-05
7.6161e-05
7.9133e-05
8.2699e-05
8.219e-05
8.3836e-05
8.4667e-05
8.6237e-05
8.6192e-05
8.5346e-05
8.4774e-05
8.6103e-05
8.523e-05
8.3146e-05
8.409e-05
8.4474e-05
8.3528e-05
8.5302e-05
8.4969e-05
8.4638e-05
8.547e-05
8.4962e-05
8.5288e-05
8.2345e-05
7.7507e-05
7.248e-05
6.7399e-05
6.1687e-05
5.7481e-05
5.2871e-05
4.8546e-05
4.4956e-05
4.0863e-05
3.8197e-05
3.5663e-05
3.4038e-05
3.2415e-05
3.1109e-05
3.055e-05
3.0492e-05
3.0629e-05
3.1281e-05
3.1842e-05
3.2701e-05
3.3602e-05
3.3848e-05
3.388e-05
3.4061e-05
3.4789e-05
3.6165e-05
3.7164e-05
3.8936e-05
4.1049e-05
4.2375e-05
4.2475e-05
4.307e-05
4.3735e-05
4.3702e-05
4.2847e-05
4.2287e-05
4.3326e-05
4.4175e-05
4.4524e-05
4.4841e-05
4.6292e-05
4.6937e-05
4.8754e-05
5.0847e-05
5.2089e-05
5.3444e-05
5.4159e-05
5.4933e-05
5.7468e-05
5.8716e-05
5.9602e-05
5.9726e-05
5.8848e-05
5.9499e-05
5.92e-05
5.8789e-05
5.8415e-05
5.8462e-05
5.7343e-05
5.66e-05
5.5227e-05
5.3522e-05
5.2623e-05
5.0893e-05
4.889e-05
4.5595e-05
4.3172e-05
4.0327e-05
3.8725e-05
3.7942e-05
3.644e-05
3.5132e-05
3.4527e-05
3.4358e-05
3.2776e-05
3.2044e-05
3.3411e-05
3.5997e-05
3.6312e-05
3.6761e-05
3.7819e-05
3.9424e-05
4.0114e-05
4.1115e-05
4.4213e-05
4.6049e-05
4.7829e-05
4.9174e-05
5.08e-05
5.4389e-05
5.5288e-05
5.6657e-05
5.9379e-05
6.141e-05
6.1595e-05
6.3444e-05
6.6671e-05
6.9716e-05
7.0696e-05
7.0314e-05
7.2971e-05
7.8156e-05
8.547e-05
9.2627e-05
0.00010612
0.00012134
0.00014154
0.00016388
0.00019763
0.00024295
0.00029053
0.00035791
0.00044524
0.00053763
0.00063452
0.00078678
0.00097371
0.001261
0.0015408
0.0020619
0.0024155
0.003125
0.0043103
0.0057803
0.008
0.0080645
0.010309
0.0097087
0.010309
0.009901
0.010101
0.010526
0.0090909
0.012346
0.0097087
0.0092593
0.009901
0.012195
0.009901
0.0098039
0.0098039
0.0125
0.011494
